country,iso,yearstart,yearend,region,subregion,numberofabortions,abortionrate,perc_p_ending_in_a,spontaneous,datatype,datasource,complete,classification,modelused,marriedonly,notes
New Zealand,554,1998,1998,Australia and New Zealand,Australia and New Zealand,15029,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,1998,1998,Australia and New Zealand,Australia and New Zealand,15029,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,1999,1999,Australia and New Zealand,Australia and New Zealand,15501,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,1999,1999,Australia and New Zealand,Australia and New Zealand,15501,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2000,2000,Australia and New Zealand,Australia and New Zealand,16103,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2000,2000,Australia and New Zealand,Australia and New Zealand,16103,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2001,2001,Australia and New Zealand,Australia and New Zealand,16410,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2001,2001,Australia and New Zealand,Australia and New Zealand,16410,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2002,2002,Australia and New Zealand,Australia and New Zealand,17380,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2002,2002,Australia and New Zealand,Australia and New Zealand,17380,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2003,2003,Australia and New Zealand,Australia and New Zealand,18511,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2003,2003,Australia and New Zealand,Australia and New Zealand,18511,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2004,2004,Australia and New Zealand,Australia and New Zealand,18211,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2004,2004,Australia and New Zealand,Australia and New Zealand,18211,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2005,2005,Australia and New Zealand,Australia and New Zealand,17531,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2005,2005,Australia and New Zealand,Australia and New Zealand,17531,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2006,2006,Australia and New Zealand,Australia and New Zealand,17934,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2006,2006,Australia and New Zealand,Australia and New Zealand,17934,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2007,2007,Australia and New Zealand,Australia and New Zealand,18382,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2007,2007,Australia and New Zealand,Australia and New Zealand,18382,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2008,2008,Australia and New Zealand,Australia and New Zealand,17940,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2008,2008,Australia and New Zealand,Australia and New Zealand,17940,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2009,2009,Australia and New Zealand,Australia and New Zealand,17550,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2009,2009,Australia and New Zealand,Australia and New Zealand,17550,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2010,2010,Australia and New Zealand,Australia and New Zealand,16630,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2010,2010,Australia and New Zealand,Australia and New Zealand,16630,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2011,2011,Australia and New Zealand,Australia and New Zealand,15863,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2011,2011,Australia and New Zealand,Australia and New Zealand,15863,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2012,2012,Australia and New Zealand,Australia and New Zealand,14745,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2012,2012,Australia and New Zealand,Australia and New Zealand,14745,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2013,2013,Australia and New Zealand,Australia and New Zealand,14073,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2013,2013,Australia and New Zealand,Australia and New Zealand,14073,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2014,2014,Australia and New Zealand,Australia and New Zealand,13137,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2014,2014,Australia and New Zealand,Australia and New Zealand,13137,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2015,2015,Australia and New Zealand,Australia and New Zealand,13155,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2015,2015,Australia and New Zealand,Australia and New Zealand,13155,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2016,2016,Australia and New Zealand,Australia and New Zealand,12823,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
New Zealand,554,2016,2016,Australia and New Zealand,Australia and New Zealand,12823,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2017,2017,Australia and New Zealand,Australia and New Zealand,13285,,,No,Official Statistics,UNSD,Complete,,,,
New Zealand,554,2017,2017,Australia and New Zealand,Australia and New Zealand,13285,,,No,Official Statistics,Stats New Zealand,Complete,,Yes,,
Nigeria,566,1996,1996,Sub-Saharan Africa,Western Africa,428000,25,,No,Study,Henshaw et al 1998,,,Yes,All women,
Nigeria,566,2012,2012,Sub-Saharan Africa,Western Africa,1250117,32.8,,No,Study,Bankole et al 2015,,,Yes,All women,
Norway,578,1990,1990,Europe and Northern America,Northern Europe,15551,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,1990,1990,Europe and Northern America,Northern Europe,15539,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,1991,1991,Europe and Northern America,Northern Europe,15501,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,1991,1991,Europe and Northern America,Northern Europe,15528,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,1992,1992,Europe and Northern America,Northern Europe,15143,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,1992,1992,Europe and Northern America,Northern Europe,15164,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,1993,1993,Europe and Northern America,Northern Europe,14892,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,1993,1993,Europe and Northern America,Northern Europe,14909,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,1994,1994,Europe and Northern America,Northern Europe,14518,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,1995,1995,Europe and Northern America,Northern Europe,13672,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,1995,1995,Europe and Northern America,Northern Europe,13736,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,1996,1996,Europe and Northern America,Northern Europe,14007,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,1996,1996,Europe and Northern America,Northern Europe,14311,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Norway,578,1997,1997,Europe and Northern America,Northern Europe,13985,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Norway,578,1997,1997,Europe and Northern America,Northern Europe,13852,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,1997,1997,Europe and Northern America,Northern Europe,13985,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,1998,1998,Europe and Northern America,Northern Europe,13869,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,1998,1998,Europe and Northern America,Northern Europe,14028,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,1998,1998,Europe and Northern America,Northern Europe,14028,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Norway,578,1999,1999,Europe and Northern America,Northern Europe,14279,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Norway,578,1999,1999,Europe and Northern America,Northern Europe,14293,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,1999,1999,Europe and Northern America,Northern Europe,14279,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2000,2000,Europe and Northern America,Northern Europe,14655,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2000,2000,Europe and Northern America,Northern Europe,14655,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Norway,578,2000,2000,Europe and Northern America,Northern Europe,14626,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2001,2001,Europe and Northern America,Northern Europe,13815,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2001,2001,Europe and Northern America,Northern Europe,13887,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Norway,578,2001,2001,Europe and Northern America,Northern Europe,13887,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2002,2002,Europe and Northern America,Northern Europe,13557,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2002,2002,Europe and Northern America,Northern Europe,13452,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2002,2002,Europe and Northern America,Northern Europe,13557,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Norway,578,2003,2003,Europe and Northern America,Northern Europe,13836,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Complete,,,,
Norway,578,2003,2003,Europe and Northern America,Northern Europe,13888,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2003,2003,Europe and Northern America,Northern Europe,13817,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2004,2004,Europe and Northern America,Northern Europe,14071,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Norway,578,2004,2004,Europe and Northern America,Northern Europe,14007,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2004,2004,Europe and Northern America,Northern Europe,14071,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2005,2005,Europe and Northern America,Northern Europe,13989,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2005,2005,Europe and Northern America,Northern Europe,13925,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2006,2006,Europe and Northern America,Northern Europe,14417,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2006,2006,Europe and Northern America,Northern Europe,14341,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2007,2007,Europe and Northern America,Northern Europe,15106,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2007,2007,Europe and Northern America,Northern Europe,15165,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2008,2008,Europe and Northern America,Northern Europe,16054,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2008,2008,Europe and Northern America,Northern Europe,16045,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2009,2009,Europe and Northern America,Northern Europe,15736,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2009,2009,Europe and Northern America,Northern Europe,15774,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2010,2010,Europe and Northern America,Northern Europe,15676,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2010,2010,Europe and Northern America,Northern Europe,15735,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2011,2011,Europe and Northern America,Northern Europe,15343,,,No,Official Statistics,UNSD,Complete,,,,
Norway,578,2011,2011,Europe and Northern America,Northern Europe,15297,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2012,2012,Europe and Northern America,Northern Europe,15121,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2013,2013,Europe and Northern America,Northern Europe,14663,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2014,2014,Europe and Northern America,Northern Europe,13949,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2015,2015,Europe and Northern America,Northern Europe,13894,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2016,2016,Europe and Northern America,Northern Europe,13053,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2017,2017,Europe and Northern America,Northern Europe,12585,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Norway,578,2018,2018,Europe and Northern America,Northern Europe,12216,,,No,Official Statistics,Norway National Institute of Public Health,Complete,,Yes,,
Pakistan,586,2002,2002,Central and Southern Asia,South-central Asia,890000,28.7,,No,Study,"Sathar, Singh, and Fikree 2007",,,Yes,All women,
Pakistan,586,2012,2012,Central and Southern Asia,South-central Asia,2250087,50,,No,Study,Sathar et al 2014,,,Yes,All women,
Panama,591,1990,1990,Latin America,Central America,4129,,,Yes,Official Statistics,Panama General Directorate of Public Health,Incomplete,Abortion restricted,Yes,,
Panama,591,1991,1991,Latin America,Central America,4665,,,Yes,Official Statistics,Panama General Directorate of Public Health,Incomplete,Abortion restricted,Yes,,
Panama,591,1992,1992,Latin America,Central America,5288,,,Yes,Official Statistics,Panama General Directorate of Public Health,Incomplete,Abortion restricted,Yes,,
Panama,591,1993,1993,Latin America,Central America,6450,,,Yes,Official Statistics,Panama General Directorate of Public Health,Incomplete,Abortion restricted,Yes,,
Panama,591,1994,1994,Latin America,Central America,8370,,,Yes,Official Statistics,Panama General Directorate of Public Health,Incomplete,Abortion restricted,Yes,,
Panama,591,1995,1995,Latin America,Central America,7678,,,Yes,Official Statistics,Panama General Directorate of Public Health,Incomplete,Abortion restricted,Yes,,
Panama,591,1996,1996,Latin America,Central America,6606,,,Yes,Official Statistics,Panama General Directorate of Public Health,Incomplete,Abortion restricted,Yes,,
Panama,591,1997,1997,Latin America,Central America,6485,,,Yes,Official Statistics,Panama General Directorate of Public Health,Incomplete,Abortion restricted,Yes,,
Panama,591,1998,1998,Latin America,Central America,6708,,,Yes,Official Statistics,Panama General Directorate of Public Health,Incomplete,Abortion restricted,Yes,,
